Id,nodeType,status,region,longitude,latitude,attacked
12785,controller,green,NE,-74.57566,41.518125,false
10120,infrastructure,green,NE,-73.989426,40.750629,false
12782,controller,green,NE,-74.430063,41.881485,false
10123,infrastructure,green,NE,-73.990537,40.751489,false
10122,controller,green,NE,-73.992171,40.751757,false
12783,infrastructure,green,NE,-74.82634,41.736523,false
36732,controller,green,SE,-87.84521,32.495484,false
10125,infrastructure,green,NE,-73.977182,40.780751,false
12788,controller,green,NE,-74.59109,41.784477,false
10124,infrastructure,green,NE,-73.977182,40.780751,false
12789,controller,green,NE,-74.5698,41.708062,false
12786,infrastructure,green,NE,-74.85751,41.649008,false
10126,controller,green,NE,-73.977182,40.780751,false
36736,infrastructure,green,SE,-87.77893,32.069338,false
12787,controller,green,NE,-74.84599,41.80854,false
24737,infrastructure,green,E,-81.24781,37.352655,false
48703,controller,green,OV,-83.65821,44.06434,false
24736,infrastructure,green,E,-81.27625,37.425866,false
00769,controller,green,CAR,-66.3611,18.092813,false
00768,infrastructure,green,CAR,-66.856181,18.030715,false
24739,controller,green,E,-80.95523,37.336554,false
00767,infrastructure,green,CAR,-65.89703,18.072752,false
24738,controller,green,E,-81.105803,37.416395,false
48701,infrastructure,green,OV,-83.53468,43.587817,false
00762,controller,green,CAR,-66.324284,18.420218,false
00761,infrastructure,green,CAR,-66.702364,18.265445,false
24731,controller,green,E,-81.14078,37.404113,false
24733,infrastructure,green,E,-81.22628,37.431153,false
00766,controller,green,CAR,-66.48208,18.126023,false
48708,infrastructure,green,OV,-83.87869,43.583323,false
24732,controller,green,E,-81.105803,37.416395,false
00765,infrastructure,green,CAR,-65.45603,18.125664,false
48707,controller,green,OV,-83.933337,43.737798,false
48706,infrastructure,green,OV,-83.9162,43.607523,false
00764,controller,green,CAR,-66.397138,18.452084,false
00763,infrastructure,green,CAR,-66.399836,18.452175,false
48705,controller,green,OV,-83.63681,44.708179,false
12759,infrastructure,green,NE,-74.65618,41.780299,false
36726,controller,green,SE,-87.25911,32.008444,false
36727,infrastructure,green,SE,-88.03148,31.910694,false
36728,controller,green,SE,-87.45675,32.147166,false
12758,infrastructure,green,NE,-74.7857,41.920201,false
12751,controller,green,NE,-74.657,41.679152,false
12752,infrastructure,green,NE,-74.99109,41.677243,false
36720,controller,green,SE,-87.36217,32.170653,false
12750,infrastructure,green,NE,-74.961146,41.729581,false
36721,controller,green,SE,-87.26226,32.048079,false
36722,infrastructure,green,SE,-87.57551,32.079894,false
12755,controller,green,NE,-73.973533,44.842975,false
12756,infrastructure,green,NE,-74.827587,41.900542,false
36723,controller,green,SE,-87.28018,32.08846,false
12754,infrastructure,green,NE,-74.7361,41.798476,false
24747,controller,green,E,-81.21868,37.394221,false
00757,infrastructure,green,CAR,-66.39457,17.98631,false
24740,controller,orange,E,-81.07307,37.368167,false
00751,infrastructure,orange,CAR,-66.26534,17.993803,false
00754,controller,orange,CAR,-65.96831,18.15633,false
00752,infrastructure,blue,CAR,-67.097726,18.493745,false
10107,controller,blue,NE,-73.982728,40.766429,false
10106,infrastructure,orange,NE,-73.980438,40.765243,false
10109,controller,blue,NE,-73.977182,40.780751,false
12768,infrastructure,blue,NE,-74.72961,41.864326,false
12769,controller,blue,NE,-74.436159,41.651453,false
10108,infrastructure,orange,NE,-73.977182,40.780751,false
12762,controller,green,NE,-74.80674,41.676676,false
12763,infrastructure,green,NE,-74.52273,41.690795,false
12760,controller,green,NE,-75.10493,41.901849,false
10101,infrastructure,green,NE,-73.977182,40.780751,false
12766,controller,green,NE,-74.97995,41.815316,false
10103,infrastructure,green,NE,-73.97785,40.760915,false
12767,controller,green,NE,-74.755373,41.719016,false
10102,infrastructure,green,NE,-73.977182,40.780751,false
10105,controller,green,NE,-73.978534,40.762808,false
12764,infrastructure,green,NE,-74.99385,41.588604,false
12765,controller,green,NE,-74.61427,41.845381,false
10104,infrastructure,green,NE,-73.979908,40.760943,false
24715,controller,green,E,-81.31112,37.335297,false
24714,infrastructure,green,E,-81.22148,37.501743,false
24716,controller,green,E,-81.37275,37.532524,false
24719,infrastructure,green,E,-81.29736,37.48929,false
00784,controller,green,CAR,-66.12779,17.984137,false
00783,infrastructure,green,CAR,-66.32305,18.304874,false
00782,controller,green,CAR,-66.2267,18.223348,false
00786,infrastructure,green,CAR,-66.268717,18.128092,false
24712,controller,green,E,-81.0032,37.448532,false
00785,infrastructure,green,CAR,-66.795603,18.018822,false
12737,controller,green,NE,-74.81186,41.48397,false
12738,infrastructure,green,NE,-74.57064,41.648888,false
12736,controller,green,NE,-75.03878,41.848244,false
00780,infrastructure,green,CAR,-66.55939,18.068538,false
12739,controller,green,NE,-74.60322,41.437427,false
12733,infrastructure,green,NE,-74.60896,41.732505,false
12734,controller,green,NE,-74.75013,41.734913,false
36701,infrastructure,green,SE,-87.03809,32.429066,false
36702,controller,green,SE,-87.124708,32.419259,false
12732,infrastructure,green,NE,-74.87533,41.545318,false
36703,controller,green,SE,-86.97783,32.419846,false
24726,infrastructure,green,E,-81.33026,37.520914,false
00778,controller,green,CAR,-65.97791,18.258628,false
24729,infrastructure,green,E,-81.105803,37.416395,false
00773,controller,green,CAR,-65.72133,18.361344,false
00772,infrastructure,green,CAR,-65.87605,18.427674,false
00771,controller,green,CAR,-65.87088,18.18744,false
00777,infrastructure,green,CAR,-65.91316,18.224088,false
24724,controller,green,E,-81.29994,37.32767,false
00775,infrastructure,green,CAR,-65.29257,18.311149,false
12748,controller,green,NE,-74.92211,41.774223,false
12749,infrastructure,green,NE,-74.8272,41.6896,false
12746,controller,green,NE,-74.64558,41.436732,false
12747,infrastructure,green,NE,-74.66996,41.752458,false
12740,controller,green,NE,-74.52915,41.85304,false
12741,infrastructure,green,NE,-75.08718,41.838672,false
12745,controller,green,NE,-75.030592,41.762944,false
12742,infrastructure,green,NE,-74.72901,41.720235,false
12743,controller,green,NE,-74.84656,41.53481,false
71008,infrastructure,green,S,-92.95173,32.331964,false
97638,controller,green,NW,-121.00466,43.189402,false
71009,infrastructure,green,S,-93.89317,32.579853,false
97637,controller,green,NW,-119.86512,42.543512,false
10090,infrastructure,green,NE,-73.977182,40.780751,false
71006,controller,green,S,-93.6991,32.697056,false
73669,infrastructure,green,S,-98.75502,35.739994,false
73668,controller,green,S,-99.99228,35.219721,false
71007,infrastructure,green,S,-94.00923,32.420611,false
97639,controller,green,NW,-121.43464,42.440695,false
73667,infrastructure,green,S,-98.99491,36.033979,false
10095,controller,green,NE,-73.988421,40.748181,false
46048,infrastructure,green,OV,-85.80252,39.95634,false
97634,controller,green,NW,-121.81778,42.129926,false
71004,infrastructure,green,S,-93.88028,32.765738999999996,false
10094,controller,green,NE,-73.977182,40.780751,false
46049,infrastructure,green,OV,-86.22757,40.292007,false
73666,controller,green,S,-99.87143,35.458562,false
97633,infrastructure,green,NW,-121.58306,42.025618,false
46046,controller,green,OV,-86.469044,40.304473,false
71002,infrastructure,green,S,-93.08273,32.129489,false
97636,controller,green,NW,-120.55234,42.693563,false
97635,infrastructure,green,W,-120.28989,41.924974,false
73664,controller,green,S,-99.21043,35.167499,false
71003,infrastructure,green,S,-93.01709,32.642811,false
10096,controller,green,NE,-73.977182,40.780751,false
46047,infrastructure,green,OV,-85.94676,40.284101,false
58033,controller,green,MT,-97.91961,46.449141,false
73663,infrastructure,green,S,-98.91683,36.13196,false
97630,controller,green,NW,-120.42459,42.199446,false
71001,infrastructure,green,S,-92.9062,32.57761,false
58032,controller,green,MT,-97.63549,46.098941,false
73662,infrastructure,green,S,-99.65314,35.321815,false
97632,controller,green,NW,-121.41706,42.026248,false
58035,infrastructure,green,MT,-97.426,47.25098,false
22079,controller,green,E,-77.20122,38.695915,false
73661,infrastructure,green,S,-99.0517,35.167368,false
97631,controller,green,NW,-123.237656,44.855049,false
73660,infrastructure,green,S,-99.91743,35.610122,false
58031,controller,orange,MT,-97.67144,46.767912,false
58030,infrastructure,orange,MT,-96.66927,46.043951,false
58036,controller,blue,MT,-96.96482,47.15096,false
58039,infrastructure,yellow,MT,-96.80909,46.153098,false
85654,controller,orange,SW,-111.17135,32.417221,false
58038,infrastructure,orange,MT,-96.98522,47.251489,false
85655,controller,orange,SW,-109.754263,31.880077,false
10099,infrastructure,yellow,NE,-73.977182,40.780751,false
85652,controller,orange,SW,-111.113178,32.420055,false
46044,infrastructure,orange,OV,-85.77612,40.221208,false
10098,controller,green,NE,-73.988421,40.748181,false
46045,infrastructure,green,OV,-86.15004,40.289779,false
85653,controller,green,SW,-111.26232,32.454488,false
85650,infrastructure,green,SW,-110.24699,31.492003,false
46040,controller,green,OV,-85.84047,39.93549,false
46041,infrastructure,green,OV,-86.5028,40.290615,false
71019,controller,green,S,-93.31928,32.050033,false
97627,infrastructure,green,NW,-121.98101,42.086887,false
97626,controller,green,NW,-122.04524,42.686498,false
46039,infrastructure,green,OV,-86.30867,40.366648,false
71018,controller,green,S,-93.40802,32.803257,false
97623,infrastructure,green,NW,-121.33346,42.202475,false
71016,controller,green,S,-93.10383,32.204949,false
46038,infrastructure,green,OV,-86.00872,39.95645,false
97622,controller,green,NW,-120.97637,42.334534,false
97625,infrastructure,green,NW,-121.55984,42.330162,false
46035,controller,green,OV,-86.67137,40.1915,false
97624,infrastructure,green,NW,-121.81297,42.606472,false
46036,controller,green,OV,-85.83761,40.279375,false
58043,infrastructure,green,MT,-97.57406,45.979819,false
73673,controller,green,S,-99.58042,35.04655,false
58046,infrastructure,green,MT,-97.75338,47.293363,false
97621,controller,green,NW,-121.23055,42.476579,false
58045,infrastructure,green,MT,-97.05327,47.389215,false
97620,controller,green,NW,-119.88141,42.227477,false
58040,infrastructure,green,MT,-97.66923,46.214772,false
58042,controller,green,MT,-96.9327,46.984696,false
58041,infrastructure,green,MT,-96.91067,46.052141,false
22081,controller,green,E,-77.234454,38.873861,false
22082,infrastructure,green,E,-77.288755,38.831813,false
85648,controller,green,SW,-110.98926,31.488579,false
85645,infrastructure,green,SW,-111.09908,31.718671,false
58048,controller,green,MT,-97.21831,47.198818,false
58047,infrastructure,green,MT,-96.8728,46.724294,false
85646,controller,green,SW,-111.06352,31.623432,false
85643,infrastructure,green,SW,-109.88461,32.356537,false
85644,controller,green,SW,-109.878211,32.30069,false
58049,infrastructure,green,MT,-97.98732,46.657292,false
46033,controller,green,OV,-86.08875,39.973731,false
85641,infrastructure,green,SW,-110.67442,32.00196,false
46034,controller,green,OV,-86.03121,40.127019,false
46031,infrastructure,green,OV,-86.02304,40.211166,false
85640,controller,green,SW,-111.0416,31.586392,false
46032,infrastructure,green,OV,-86.15416,39.970241,false
46030,controller,green,OV,-86.01736,40.17449,false
71028,infrastructure,green,S,-93.05705,32.518748,false
71029,controller,green,S,-93.83918,32.828541,false
10072,infrastructure,green,NE,-73.977182,40.780751,false
71027,controller,green,S,-93.69008,32.234006,false
71024,infrastructure,green,S,-93.21326,32.502528,false
71025,controller,green,S,-93.367949,32.062391,false
48686,infrastructure,green,OV,-84.387331,43.647297,false
71023,controller,green,S,-93.39035,32.487485,false
58054,infrastructure,green,MT,-97.67678,46.43383,false
58057,controller,green,MT,-97.24848,46.451477,false
58056,infrastructure,green,MT,-97.93864,47.252754,false
71021,controller,green,S,-93.44959,32.969535,false
58051,infrastructure,green,MT,-97.02012,46.634764,false
58053,controller,green,MT,-97.18736,46.067238,false
58052,infrastructure,green,MT,-97.28313,46.650902,false
58059,controller,green,MT,-97.12241,46.839654,false
83014,infrastructure,green,MT,-110.86418,43.520413,false
58058,controller,green,MT,-96.98251,46.167324,false
83011,infrastructure,green,MT,-110.57908,43.639867,false
83013,controller,green,MT,-110.97876,44.04215,false
10079,infrastructure,green,NE,-73.977182,40.780751,false
83012,controller,green,MT,-110.83215,43.701492,false
85670,infrastructure,green,SW,-109.754263,31.880077,false
85671,controller,green,SW,-109.754263,31.880077,false
10080,infrastructure,green,NE,-73.977182,40.780751,false
36690,controller,green,SE,-88.177975,30.658865,false
71039,infrastructure,green,S,-93.29549,32.429157,false
58060,controller,green,MT,-97.44507,46.253432,false
46017,infrastructure,green,OV,-85.60147,40.096343,false
10082,controller,green,NE,-73.977182,40.780751,false
10081,infrastructure,green,NE,-73.977182,40.780751,false
46018,controller,green,OV,-85.719659,40.161733,false
36691,infrastructure,green,SE,-88.177975,30.658865,false
71037,controller,green,S,-93.55133000000001,32.569798,false
46015,infrastructure,green,OV,-85.657825,40.093792,false
71038,controller,green,S,-93.11344,32.954851,false
36693,infrastructure,green,SE,-88.15397,30.630441,false
46016,controller,green,OV,-85.68452,40.098641,false
46013,infrastructure,green,OV,-85.67672,40.061092,false
46014,controller,green,OV,-85.719659,40.161733,false
36695,infrastructure,green,SE,-88.23657,30.646415,false
71036,controller,green,S,-93.367949,32.062391,false
22066,infrastructure,green,E,-77.30165,39.003809,false
71033,controller,green,S,-93.99683,32.453029,false
97641,infrastructure,green,NW,-120.65084,43.256842,false
97640,controller,blue,NW,-120.77072,42.961806,false
58065,infrastructure,blue,MT,-98.195722,46.650741,false
71034,controller,orange,S,-93.30398,32.176112,false
22067,infrastructure,blue,E,-77.233103,38.96451,false
58068,controller,orange,MT,-97.43763,46.564908,false
71031,infrastructure,yellow,S,-92.9059,32.01716,false
71032,controller,blue,S,-93.78584,32.110359,false
58067,infrastructure,blue,MT,-97.49872,46.072821,false
58062,controller,blue,MT,-97.81842,46.669107,false
71030,infrastructure,yellow,S,-93.8191,32.191147,false
58061,controller,green,MT,-96.88178,46.27338,false
58064,infrastructure,green,MT,-97.60401,47.151891,false
58063,controller,green,MT,-97.81827,46.947243,false
22060,infrastructure,green,E,-77.16615,38.71299,false
58069,controller,green,MT,-97.85092,46.232799,false
48674,infrastructure,green,OV,-84.197125,43.612884,false
46011,controller,green,OV,-85.737,40.112913,false
46012,infrastructure,green,OV,-85.65097,40.132892,false
10087,controller,green,NE,-73.977182,40.780751,false
83002,infrastructure,green,MT,-110.786527,43.50537,false
83001,controller,green,MT,-110.75714,43.468383,false
85662,infrastructure,green,SW,-110.909305,31.531998,false
48670,controller,green,OV,-84.256758,43.637471,false
95019,infrastructure,green,W,-121.77972,36.935552,false
58071,controller,green,MT,-97.68708,46.930679,false
71048,infrastructure,green,S,-92.85568,32.830135,false
48667,controller,green,OV,-84.387331,43.647297,false
95015,infrastructure,green,W,-121.705327,37.189396,false
71049,controller,green,S,-93.98356,31.991863,false
95017,infrastructure,green,W,-122.22638,37.085986,false
71046,controller,green,S,-93.95402,32.168532,false
71047,infrastructure,green,S,-93.87089,32.309864,false
95018,controller,green,W,-122.05967,37.057708,false
58077,infrastructure,green,MT,-96.93756,46.533488,false
22033,controller,green,E,-77.38642,38.874879,false
71044,infrastructure,green,S,-93.89254,32.983957,false
95011,controller,green,W,-121.705327,37.189396,false
58076,infrastructure,green,MT,-96.608142,46.271839,false
95012,controller,green,W,-121.75105,36.768856,false
71045,infrastructure,green,S,-93.16075,32.342739,false
22034,controller,green,E,-77.288755,38.831813,false
58079,infrastructure,green,MT,-97.35616,46.883504,false
22035,controller,green,E,-77.361633,38.855715000000004,false
95013,infrastructure,green,W,-121.705327,37.189396,false
58078,controller,green,MT,-96.90503,46.875367,false
71043,infrastructure,green,S,-93.87995,32.890777,false
95014,controller,green,W,-122.04779,37.317909,false
22036,infrastructure,green,E,-77.07965,38.735114,false
22037,controller,green,E,-77.288755,38.831813,false
71040,infrastructure,green,S,-93.03176,32.78288,false
58072,controller,green,MT,-98.02374,46.934311,false
22038,infrastructure,green,E,-77.30199,38.852849,false
58075,controller,green,MT,-96.68494,46.28232,false
22039,infrastructure,green,E,-77.31684,38.760747,false
58074,controller,green,MT,-96.917614,46.283291,false
95010,infrastructure,green,W,-121.95316,36.9761,false
22030,controller,green,E,-77.32787,38.846212,false
22031,infrastructure,green,E,-77.26167,38.859675,false
22032,controller,green,E,-77.29293,38.821753,false
10055,infrastructure,green,NE,-73.977182,40.780751,false
36685,controller,green,SE,-88.177975,30.658865,false
48663,infrastructure,green,OV,-83.975475,43.467315,false
46001,controller,green,OV,-85.673,40.257082,false
48662,infrastructure,green,OV,-84.41672,43.400958,false
48661,controller,green,OV,-84.21162,44.288158,false
36688,infrastructure,green,SE,-88.173652,30.696589,false
36689,controller,green,SE,-88.177975,30.658865,false
95008,infrastructure,green,W,-121.95446,37.278843,false
48659,controller,green,OV,-84.02506,44.080925,false
95009,infrastructure,green,W,-121.705327,37.189396,false
10060,controller,green,NE,-73.977182,40.780751,false
48658,infrastructure,green,OV,-83.93628,43.985129,false
48657,controller,green,OV,-84.39169,43.69784,false
58081,infrastructure,green,MT,-97.13477,46.282064,false
71059,controller,green,S,-93.691972,32.044529,false
95004,infrastructure,green,W,-121.63082,36.885056,false
48656,controller,green,OV,-84.43815,44.360384,false
36670,infrastructure,green,SE,-88.177975,30.658865,false
95005,controller,green,W,-122.08524,37.084347,false
48655,infrastructure,green,OV,-84.14652,43.297082,false
36671,controller,green,SE,-88.177975,30.658865,false
95006,infrastructure,green,W,-122.13679,37.151813,false
48654,controller,green,OV,-84.19608,44.468977,false
71058,infrastructure,green,S,-93.250705,32.576948,false
48653,controller,green,OV,-84.66089,44.484145,false
95007,infrastructure,green,W,-122.1047,37.10548,false
71055,controller,green,S,-93.28751,32.631009,false
22044,infrastructure,green,E,-77.15328,38.859645,false
95001,controller,green,W,-121.949418,37.05297,false
22046,infrastructure,green,E,-77.18098,38.886311,false
95002,controller,green,W,-121.97521,37.427439,false
71053,infrastructure,green,S,-93.608059,32.048905,false
22047,controller,green,E,-77.288755,38.831813,false
95003,infrastructure,green,W,-121.8944,36.979333,false
71051,controller,green,S,-93.50366,32.31718,false
71052,infrastructure,green,S,-93.68585,32.031067,false
71050,controller,green,S,-93.913834,32.117539,false
22040,infrastructure,green,E,-77.171752,38.884177,false
83025,controller,green,MT,-110.694002,43.443851,false
22041,infrastructure,green,E,-77.14081,38.849136,false
22042,controller,blue,E,-77.18781,38.864669,false
22043,infrastructure,yellow,E,-77.19777,38.901311,false
48652,controller,yellow,OV,-84.19641,43.862479,false
48651,infrastructure,orange,OV,-84.646,44.258616,false
36675,controller,blue,SE,-88.177975,30.658865,false
48650,infrastructure,blue,OV,-83.97901,43.851276,false
10069,controller,orange,NE,-73.9905,40.775477,false
48649,infrastructure,yellow,OV,-84.1976,43.150386,false
48647,controller,yellow,OV,-84.10388,44.654024,false
95037,infrastructure,yellow,W,-121.66211,37.137595,false
36660,controller,green,SE,-88.177975,30.658865,false
95038,infrastructure,green,W,-121.617894,37.225787,false
71068,controller,green,S,-93.33008,32.304429,false
10031,infrastructure,green,NE,-73.94879,40.826201,false
95039,controller,green,W,-121.78299,36.812905,false
48642,infrastructure,green,OV,-84.21671,43.652404,false
71069,controller,green,S,-93.99733,32.978828,false
10030,infrastructure,green,NE,-73.94351,40.818151,false
95033,controller,green,W,-121.9881,37.160012,false
71066,infrastructure,green,S,-93.19719,31.874172,false
71067,controller,green,S,-93.5026,32.596886,false
95035,infrastructure,green,W,-121.89438,37.436451,false
71064,controller,green,S,-93.68912,32.913383,false
95036,infrastructure,green,W,-121.913632,37.456807,false
71065,controller,green,S,-93.5082,31.810803,false
22015,infrastructure,green,E,-77.27888,38.788646,false
95030,controller,green,W,-121.98396,37.228594,false
71063,infrastructure,green,S,-93.48365,31.920574,false
95031,controller,green,W,-121.705327,37.189396,false
71060,infrastructure,green,S,-93.97534,32.679068,false
71061,controller,green,S,-93.97188,32.748354,false
95032,infrastructure,green,W,-121.9534,37.241193,false
10033,controller,green,NE,-73.93496,40.848764,false
36663,infrastructure,green,SE,-88.231726,30.81901,false
48641,controller,green,OV,-84.387753,43.538252,false
10032,infrastructure,green,NE,-73.94154,40.840686,false
12697,controller,green,NE,-74.596249,44.776061,false
48640,infrastructure,green,OV,-84.27234,43.605457,false
10035,controller,green,NE,-73.93359,40.802395,false
10034,infrastructure,green,NE,-73.92,40.867653,false
10037,controller,green,NE,-73.93616,40.813385,false
10036,infrastructure,green,NE,-73.99019,40.759511,false
10039,controller,green,NE,-73.9371,40.826181,false
10038,infrastructure,green,NE,-74.00365,40.709677,false
48637,controller,green,OV,-84.33926,43.410627,false
48636,infrastructure,green,OV,-84.27784,44.616344,false
48635,controller,green,OV,-83.99444,44.399711,false
10040,infrastructure,green,NE,-73.92853,40.858704,false
48634,controller,green,OV,-84.01217,43.748816,false
95026,infrastructure,green,W,-121.705327,37.189396,false
48633,controller,green,OV,-84.93861,43.959478,false
71079,infrastructure,green,S,-92.80471,32.937726,false
48632,controller,green,OV,-85.00864,43.864435,false
48631,infrastructure,green,OV,-83.97973,43.67579,false
10041,controller,green,NE,-74.01009,40.703041999999996,false
95022,infrastructure,green,W,-122.184276,37.32477,false
95023,controller,green,W,-121.38006,36.862243,false
71078,infrastructure,green,S,-93.79469,32.278422,false
95024,controller,green,W,-121.411909,36.85443,false
71075,infrastructure,green,S,-93.45992,32.994597,false
71076,controller,green,S,-93.155616,32.25043,false
71073,infrastructure,green,S,-93.30297,32.535106999999996,false
22026,controller,green,E,-77.32722,38.582319,false
22027,infrastructure,green,E,-77.21976,38.893921,false
71071,controller,green,S,-93.45295,32.924798,false
95020,infrastructure,green,W,-121.56581,37.016943,false
71072,controller,green,S,-93.3102,32.941481,false
95021,infrastructure,green,W,-121.497349,36.986148,false
71070,controller,green,S,-92.98414,32.122435,false
36652,infrastructure,green,SE,-88.177975,30.658865,false
10044,controller,green,NE,-73.94917,40.762174,false
48630,infrastructure,green,OV,-84.77405,44.327064,false
10043,controller,green,NE,-73.977182,40.780751,false
10046,infrastructure,green,NE,-73.977182,40.780751,false
10045,controller,green,NE,-74.008687,40.70859,false
10048,infrastructure,green,NE,-74.01227,40.712086,false
10047,controller,green,NE,-73.977182,40.780751,false
61601,infrastructure,green,C,-89.589847,40.693137,false
61602,controller,green,C,-89.60864,40.677987,false
61603,infrastructure,green,C,-89.57904,40.712887,false
61604,controller,green,C,-89.63633,40.709237,false
61610,infrastructure,green,C,-89.59908,40.643845999999996,false
61611,controller,green,C,-89.54493,40.683387,false
61612,infrastructure,green,C,-89.718401,40.744179,false
61613,controller,green,C,-89.627948,40.742537,false
61614,infrastructure,green,C,-89.59799,40.755343,false
61615,controller,green,C,-89.6448,40.764368,false
61605,infrastructure,green,C,-89.62737,40.678037,false
61606,controller,green,C,-89.60972,40.699137,false
61607,infrastructure,green,C,-89.67147,40.642049,false
73601,controller,green,S,-98.96917,35.508248,false
61625,infrastructure,green,C,-89.616648,40.696287,false
61616,controller,green,C,-89.576628,40.743266,false
61630,infrastructure,green,C,-89.718401,40.744179,false
61632,controller,green,C,-89.569207,40.765301,false
61633,infrastructure,green,C,-89.603081,40.731165,false
61634,controller,green,C,-89.592597,40.689637,false
61635,infrastructure,green,C,-89.718401,40.744179,false
61636,controller,green,C,-89.595147,40.699937,false
61637,infrastructure,green,C,-89.589797,40.702487,false
61628,controller,yellow,C,-89.718401,40.744179,false
61629,infrastructure,orange,C,-89.588747,40.692037,false
73627,controller,yellow,S,-99.47006,35.215997,false
73626,infrastructure,yellow,S,-99.28001,35.394,false
73625,controller,yellow,S,-99.19074,35.675986,false
73624,infrastructure,yellow,S,-99.17705,35.355453,false
73622,controller,yellow,S,-99.00641,35.399588,false
73620,infrastructure,orange,S,-99.00873,35.591351,false
61640,controller,yellow,C,-89.617657,40.785652999999996,false
61641,infrastructure,blue,C,-89.651987,40.640002,false
61643,controller,green,C,-89.718401,40.744179,false
61644,infrastructure,green,C,-89.569207,40.765301,false
85609,controller,green,SW,-110.04581,32.036365,false
85607,infrastructure,green,SW,-109.55035,31.382775,false
85608,controller,green,SW,-109.23407,31.569536,false
85616,infrastructure,green,SW,-110.34743,31.684819,false
61638,controller,green,C,-89.611146,40.796887,false
85617,infrastructure,green,SW,-109.67608,31.536321,false
61639,controller,green,C,-89.563646,40.709837,false
85614,infrastructure,green,SW,-111.00904,31.857504,false
85615,controller,green,SW,-110.23013,31.429017,false
85613,infrastructure,green,SW,-110.30004,31.541437,false
85610,controller,green,SW,-109.64646,31.724946,false
85611,infrastructure,green,SW,-110.51857,31.588594,false
46082,controller,green,OV,-86.052285,40.072462,false
73638,infrastructure,green,S,-99.77425,35.819529,false
61650,controller,green,C,-89.718401,40.744179,false
73632,infrastructure,green,S,-98.94987,35.283812,false
61651,controller,green,C,-89.718401,40.744179,false
58000,infrastructure,green,MT,-101.274388,48.226422,false
61652,controller,green,C,-89.509113,40.87671,false
61653,infrastructure,green,C,-89.718401,40.744179,false
61654,controller,green,C,-89.718401,40.744179,false
58002,infrastructure,green,MT,-97.214587,46.859694,false
61655,controller,green,C,-89.718401,40.744179,false
58001,infrastructure,green,MT,-96.73165,46.448462,false
61656,controller,green,C,-89.718401,40.744179,false
85605,infrastructure,green,SW,-109.46196,32.314118,false
58008,controller,green,MT,-96.99819,46.304176,false
58007,infrastructure,green,MT,-97.45571,47.020312,false
46070,controller,green,OV,-85.64679,40.340749,false
85606,infrastructure,green,SW,-109.81342,32.054694,false
85603,controller,green,SW,-109.8958,31.406229,false
58009,infrastructure,green,MT,-97.25077,47.331202,false
85601,controller,green,SW,-111.33413,31.579152,false
58004,infrastructure,green,MT,-97.25029,47.028291,false
85602,controller,green,SW,-110.3182,32.010164,false
58006,infrastructure,green,MT,-97.2147,47.10167,false
58005,controller,green,MT,-96.95043,47.057098,false
46077,infrastructure,green,OV,-86.28252,39.960858,false
46075,controller,green,OV,-86.34405,40.007024,false
46076,infrastructure,green,OV,-85.95074,40.363776,false
46074,controller,green,OV,-86.15262,40.041325,false
46071,infrastructure,green,OV,-86.60268,40.126304,false
73628,controller,green,S,-99.6728,35.603809,false
46072,infrastructure,green,OV,-86.04681,40.284041,false
73648,controller,green,S,-99.680146,35.26946,false
73647,infrastructure,green,S,-99.1744,35.45544,false
73646,controller,green,S,-98.62902,35.826514,false
73645,infrastructure,green,S,-99.88029,35.250612,false
73644,controller,green,S,-99.41658,35.405935,false
46068,infrastructure,green,OV,-86.09362,40.378829,false
73642,controller,green,S,-99.90119,35.851512,false
46069,infrastructure,green,OV,-86.21885,40.134736,false
73641,controller,green,S,-99.18162,35.26727,false
58011,infrastructure,green,MT,-97.54484,46.920174,false
58013,controller,green,MT,-97.35562,46.076891,false
58012,infrastructure,green,MT,-97.18939,46.912684,false
85629,controller,green,SW,-110.97527,31.939718,false
85638,infrastructure,green,SW,-110.06684,31.714525,false
58018,controller,green,MT,-96.89354,46.437401,false
22092,infrastructure,green,E,-77.288755,38.831813,false
85639,controller,green,SW,-111.76494,31.773676,false
85636,infrastructure,green,SW,-110.280111,31.668685,false
22093,controller,green,E,-77.645224,39.085309,false
85637,infrastructure,green,SW,-110.66869,31.733433,false
58015,controller,green,MT,-96.823,46.581114,false
22095,infrastructure,green,E,-77.288755,38.831813,false
85634,controller,green,SW,-111.93712,31.998543,false
58014,infrastructure,green,MT,-97.352437,46.775027,false
22096,controller,green,E,-77.288755,38.831813,false
85635,infrastructure,green,SW,-110.24288,31.562546,false
58017,controller,green,MT,-97.80989,46.059066,false
85632,infrastructure,green,SW,-109.19635,32.048448,false
85633,controller,green,SW,-111.49066,31.632739,false
58016,infrastructure,green,MT,-97.46372,47.34623,false
85630,controller,green,SW,-110.21803,31.898039,false
46067,infrastructure,green,OV,-86.469044,40.304473,false
85631,controller,green,SW,-110.60293,32.597198,false
46064,infrastructure,green,OV,-85.75075,39.997694,false
46065,controller,green,OV,-86.61059,40.427919,false
46063,infrastructure,green,OV,-85.72871,40.27046,false
46060,controller,green,OV,-85.99815,40.050109,false
73639,infrastructure,green,S,-98.93351,35.70364,false
46061,controller,green,OV,-86.052285,40.072462,false
97604,infrastructure,green,NW,-122.27443,43.023645,false
73659,controller,green,S,-98.9029,35.848743,false
73658,infrastructure,green,S,-98.70827,35.934444,false
